mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,test_mse
0.17678395907084146,0.01341027059273199,0.006459474563598633,0.0007958822142667703,True,50,1,5,100,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-1.922480283052017,-4.7033359901719125,-6.655176164480493,-4.4269974792348075,1.9419706152930873,91,1.0001660030150827
0.018845160802205402,0.0006403791466184589,0.0017851988474527996,7.847058572093589e-05,True,50,1,10,10,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 10}",-1.7823000811111793,-4.219504801503792,-6.74891772792503,-4.250240870180001,2.02772964040228,57,1.0001660030150827
0.07810211181640625,0.0020553805694348525,0.003854513168334961,0.0006850699997150734,True,50,1,10,50,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",-1.7587204366807316,-4.568502548169447,-6.673522235308906,-4.333581740053028,2.013323954643868,87,1.0001660030150827
0.15337292353312174,0.018274207536707717,0.0076796213785807295,0.0022124439920044978,True,50,1,10,100,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-1.8544094099244024,-4.855801101104713,-6.752509571735019,-4.487573360921378,2.0165217661876254,95,1.0001660030150827
0.01967612902323405,0.00034810779987385634,0.0018249352773030598,4.9364482199463244e-05,True,50,2,2,10,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10}",-1.9754892739064551,-4.797772739042914,-6.597586667341155,-4.456949560096842,1.9022909710975942,92,1.0001660030150827
0.07809853553771973,0.004415880034978156,0.004002809524536133,0.001084356232818173,True,50,2,2,50,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-1.7416865336865062,-4.613662329989349,-5.84812573788452,-4.0678248671867925,1.7203031973642813,40,1.0001660030150827
0.13719304402669272,0.006199307015584899,0.005875428517659505,0.00010033850614592876,True,50,2,2,100,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-1.8101934455305695,-4.448289839164411,-6.037156678882387,-4.09854665452579,1.7432813437935344,41,1.0001660030150827
0.02057790756225586,0.004335366367418477,0.0018500487009684246,1.6116735415467262e-05,True,50,2,5,10,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10}",-2.051043407072859,-4.287159761494007,-5.692229218997164,-4.01014412918801,1.4993580347704665,36,1.0001660030150827
0.07149751981099446,0.006834474890833377,0.0034820238749186196,0.00047244795001418486,True,50,2,5,50,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-1.8005647122628998,-4.159288783617469,-6.092085232852863,-4.017312909577744,1.7548798546278876,37,1.0001660030150827
0.11646850903828938,0.004288224128304065,0.007271289825439453,0.0010802996196916865,True,50,2,5,100,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-1.7589012347102653,-4.83657602714711,-6.267804488627054,-4.287760583494809,1.8812143120316027,79,1.0001660030150827
0.01609627405802409,0.003344539364671875,0.0014905929565429688,0.0002804459956452921,True,50,2,10,10,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 10}",-1.833334936775863,-3.3837404818573265,-6.299286927799724,-3.838787448810971,1.8513927375776287,28,1.0001660030150827
0.057495435078938804,0.0038723060716433027,0.004224856694539388,0.001025090495145373,True,50,2,10,50,"{'bootstrap': True, 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",-1.6405536829741951,-3.9602961518403457,-5.959684199283909,-3.853511344699483,1.7648936418391783,29,1.0001660030150827
