"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL3733362";"";"None";"585.71";"2";"5.86";"216";"Cc1cc(S(=O)(=O)NCc2cccs2)cnc1-c1ccc(N(Cc2ccccc2)C(=O)c2ccc(O)cc2O)cc1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"13.66";"0.27";"2.14";"6.68";"0";"CHEMBL3734252";"Binding affinity to pyruvate dehydrogenase kinase 1 (unknown origin) incubated for 90 mins by VER-00160364 probe based fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4766";"Pyruvate dehydrogenase kinase isoform 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3727364";"38";"Patent Bioactivity Data";"";"2015";"None";"";""
"CHEMBL3731403";"";"None";"440.88";"0";"4.01";"233";"CN(C)C(=O)c1ccc(N(Cc2cccc(O)c2)C(=O)c2cc(Cl)c(O)cc2O)cc1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"15.88";"0.31";"2.99";"6.91";"0";"CHEMBL3734252";"Binding affinity to pyruvate dehydrogenase kinase 1 (unknown origin) incubated for 90 mins by VER-00160364 probe based fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4766";"Pyruvate dehydrogenase kinase isoform 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3727364";"38";"Patent Bioactivity Data";"";"2015";"None";"";""
"CHEMBL3730007";"";"None";"466.56";"1";"6.53";"69";"Cc1cc2ccccc2nc1-c1ccc(N(Cc2ccsc2)C(=O)c2ccc(O)cc2O)cc1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"15.00";"0.28";"0.47";"9.50";"0";"CHEMBL3734252";"Binding affinity to pyruvate dehydrogenase kinase 1 (unknown origin) incubated for 90 mins by VER-00160364 probe based fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4766";"Pyruvate dehydrogenase kinase isoform 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3727364";"38";"Patent Bioactivity Data";"";"2015";"None";"";""
"CHEMBL3731184";"";"None";"431.52";"1";"5.08";"72";"Cc1ncc(C)c(-c2ccc(N(Cc3ccsc3)C(=O)c3ccc(O)cc3O)cc2)n1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"18.54";"0.35";"2.92";"9.24";"0";"CHEMBL3734252";"Binding affinity to pyruvate dehydrogenase kinase 1 (unknown origin) incubated for 90 mins by VER-00160364 probe based fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4766";"Pyruvate dehydrogenase kinase isoform 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3727364";"38";"Patent Bioactivity Data";"";"2015";"None";"";""
"CHEMBL3728099";"";"None";"449.51";"1";"5.80";"302";"Cc1c(-c2ccc(N(Cc3ccccc3)C(=O)c3ccc(O)cc3O)cc2)ccc2[nH]ncc12";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"13.35";"0.24";"0.20";"6.71";"0";"CHEMBL3734252";"Binding affinity to pyruvate dehydrogenase kinase 1 (unknown origin) incubated for 90 mins by VER-00160364 probe based fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4766";"Pyruvate dehydrogenase kinase isoform 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3727364";"38";"Patent Bioactivity Data";"";"2015";"None";"";""
"CHEMBL3727910";"";"None";"522.63";"2";"6.43";"Example 12";"CN(Cc1cccc2ccccc12)C(=O)c1ccc(N(Cc2ccsc2)C(=O)c2ccc(O)cc2O)cc1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"11.48";"0.22";"-0.43";"7.40";"0";"CHEMBL3734252";"Binding affinity to pyruvate dehydrogenase kinase 1 (unknown origin) incubated for 90 mins by VER-00160364 probe based fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4766";"Pyruvate dehydrogenase kinase isoform 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3727364";"38";"Patent Bioactivity Data";"";"2015";"None";"";""
"CHEMBL3730864";"";"None";"516.62";"2";"5.60";"Example 17";"COc1ccc(CN(C)C(=O)c2ccc(N(Cc3ccsc3)C(=O)c3cc(C)c(O)cc3O)cc2)cc1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"15.49";"0.30";"2.40";"8.86";"0";"CHEMBL3734252";"Binding affinity to pyruvate dehydrogenase kinase 1 (unknown origin) incubated for 90 mins by VER-00160364 probe based fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4766";"Pyruvate dehydrogenase kinase isoform 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3727364";"38";"Patent Bioactivity Data";"";"2015";"None";"";""
"CHEMBL3729526";"";"None";"578.72";"1";"4.31";"21";"Cc1cc(S(=O)(=O)N2CCN(C)CC2)cnc1-c1ccc(N(Cc2ccsc2)C(=O)c2ccc(O)cc2O)cc1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"13.82";"0.27";"3.69";"7.00";"0";"CHEMBL3734252";"Binding affinity to pyruvate dehydrogenase kinase 1 (unknown origin) incubated for 90 mins by VER-00160364 probe based fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4766";"Pyruvate dehydrogenase kinase isoform 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3727364";"38";"Patent Bioactivity Data";"";"2015";"None";"";""
"CHEMBL3733299";"";"None";"606.73";"1";"4.23";"24";"CC(=O)N1CCN(S(=O)(=O)c2cnc(-c3ccc(N(Cc4ccsc4)C(=O)c4ccc(O)cc4O)cc3)c(C)c2)CC1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"13.19";"0.26";"3.77";"6.09";"0";"CHEMBL3734252";"Binding affinity to pyruvate dehydrogenase kinase 1 (unknown origin) incubated for 90 mins by VER-00160364 probe based fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4766";"Pyruvate dehydrogenase kinase isoform 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3727364";"38";"Patent Bioactivity Data";"";"2015";"None";"";""
"CHEMBL3731295";"";"None";"451.94";"1";"5.43";"40";"Cc1cnc(Cl)nc1-c1ccc(N(Cc2ccsc2)C(=O)c2ccc(O)cc2O)cc1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"15.49";"0.31";"1.57";"8.09";"0";"CHEMBL3734252";"Binding affinity to pyruvate dehydrogenase kinase 1 (unknown origin) incubated for 90 mins by VER-00160364 probe based fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4766";"Pyruvate dehydrogenase kinase isoform 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3727364";"38";"Patent Bioactivity Data";"";"2015";"None";"";""
"CHEMBL3731559";"";"None";"487.61";"1";"6.29";"43";"Cc1sc2ncnc(-c3ccc(N(Cc4ccsc4)C(=O)c4ccc(O)cc4O)cc3)c2c1C";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"12.30";"0.24";"-0.29";"6.93";"0";"CHEMBL3734252";"Binding affinity to pyruvate dehydrogenase kinase 1 (unknown origin) incubated for 90 mins by VER-00160364 probe based fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4766";"Pyruvate dehydrogenase kinase isoform 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3727364";"38";"Patent Bioactivity Data";"";"2015";"None";"";""
"CHEMBL3730784";"";"None";"521.52";"2";"6.64";"67";"O=C(c1ccc(O)cc1O)N(Cc1ccsc1)c1ccc(-c2nc(C(F)(F)F)nc3ccccc23)cc1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"13.42";"0.26";"0.36";"8.09";"0";"CHEMBL3734252";"Binding affinity to pyruvate dehydrogenase kinase 1 (unknown origin) incubated for 90 mins by VER-00160364 probe based fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4766";"Pyruvate dehydrogenase kinase isoform 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3727364";"38";"Patent Bioactivity Data";"";"2015";"None";"";""
"CHEMBL3728428";"";"None";"462.89";"0";"4.46";"114";"COc1cnc(Cl)nc1-c1ccc(N(Cc2cccnc2)C(=O)c2ccc(O)cc2O)cc1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"17.28";"0.33";"3.54";"7.36";"0";"CHEMBL3734252";"Binding affinity to pyruvate dehydrogenase kinase 1 (unknown origin) incubated for 90 mins by VER-00160364 probe based fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4766";"Pyruvate dehydrogenase kinase isoform 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3727364";"38";"Patent Bioactivity Data";"";"2015";"None";"";""
"CHEMBL3728295";"";"None";"423.43";"0";"3.67";"127";"N#Cc1cncnc1-c1ccc(N(Cc2cccnc2)C(=O)c2ccc(O)cc2O)cc1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"16.53";"0.30";"3.33";"5.68";"0";"CHEMBL3734252";"Binding affinity to pyruvate dehydrogenase kinase 1 (unknown origin) incubated for 90 mins by VER-00160364 probe based fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4766";"Pyruvate dehydrogenase kinase isoform 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3727364";"38";"Patent Bioactivity Data";"";"2015";"None";"";""
