"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL4760110";"";"None";"487.57";"1";"6.21";"388";"CC(C)CC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6ccncc6)cncc5[nH]4)c3c2)c1";"EC50";"'='";"29.0";"nM";"7.54";"";"";"UO_0000065";"15.46";"0.28";"1.33";"6.72";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4743111";"";"None";"488.56";"1";"5.61";"392";"CC(C)(C)C(=O)Nc1cncc(-c2cc3c(-c4cc5c(-c6ccncc6)cncc5[nH]4)n[nH]c3cn2)c1";"EC50";"'='";"92.0";"nM";"7.04";"";"";"UO_0000065";"14.40";"0.26";"1.43";"5.62";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4786493";"";"None";"499.58";"1";"6.36";"395";"O=C(Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6ccncc6)nccc5[nH]4)c3c2)c1)C1CCCC1";"EC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"15.06";"0.27";"1.16";"6.70";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4755073";"";"None";"326.36";"0";"3.75";"417";"Nc1cncc(-c2ccc3[nH]nc(-c4cc5cccnc5[nH]4)c3c2)c1";"EC50";"'='";"73.0";"nM";"7.14";"";"";"UO_0000065";"21.87";"0.39";"3.39";"7.41";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4755477";"";"None";"383.42";"0";"3.91";"418";"CCC(=O)Nc1cncc(-c2cnc3[nH]nc(-c4cc5cnccc5[nH]4)c3c2)c1";"EC50";"'='";"41.0";"nM";"7.39";"";"";"UO_0000065";"19.27";"0.35";"3.48";"6.58";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4786094";"";"None";"367.46";"0";"4.88";"438";"CCNCc1cncc(-c2ccc3[nH]nc(-c4cc5ccccc5[nH]4)c3c2)c1";"EC50";"'='";"269.0";"nM";"6.57";"";"";"UO_0000065";"17.88";"0.32";"1.69";"9.47";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4753378";"";"None";"368.44";"0";"4.28";"439";"CCNCc1cncc(-c2ccc3[nH]nc(-c4cc5cnccc5[nH]4)c3c2)c1";"EC50";"'='";"49.0";"nM";"7.31";"";"";"UO_0000065";"19.84";"0.36";"3.03";"8.88";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4784018";"";"None";"431.45";"0";"4.40";"445";"FC1(F)CCN(Cc2cncc(-c3cc4c(-c5cc6cccnc6[nH]5)n[nH]c4cn3)c2)C1";"EC50";"'='";"203.0";"nM";"6.69";"";"";"UO_0000065";"15.51";"0.29";"2.29";"7.75";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4777829";"";"None";"408.51";"1";"5.15";"450";"c1cnc2[nH]c(-c3n[nH]c4ccc(-c5cncc(CN6CCCCC6)c5)cc34)cc2c1";"EC50";"'='";"85.0";"nM";"7.07";"";"";"UO_0000065";"17.31";"0.31";"1.92";"9.62";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4762624";"";"None";"493.62";"1";"6.29";"458";"CCCCC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(N6CCCCC6)cccc5[nH]4)c3n2)c1";"EC50";"'='";"2192.0";"nM";"5.66";"";"";"UO_0000065";"11.46";"0.21";"-0.63";"5.52";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4795946";"";"None";"535.66";"1";"4.88";"462";"O=C(CC1CCNCC1)Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(N6CCCCC6)nccc5[nH]4)c3n2)c1";"EC50";"'='";"48.0";"nM";"7.32";"";"";"UO_0000065";"13.66";"0.25";"2.44";"5.74";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4776216";"";"None";"549.68";"1";"4.25";"485";"CN1CCN(c2cncc3[nH]c(-c4n[nH]c5ccc(-c6cncc(NC(=O)CC7CCNCC7)c6)cc45)cc23)CC1";"EC50";"'='";"303.0";"nM";"6.52";"";"";"UO_0000065";"11.86";"0.22";"2.27";"5.53";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4785840";"";"None";"528.66";"2";"5.21";"490";"CN1CCN(c2cncc3[nH]c(-c4n[nH]c5ccc(-c6cncc(CNCc7ccccc7)c6)cc45)cc23)CC1";"EC50";"'='";"142.0";"nM";"6.85";"";"";"UO_0000065";"12.95";"0.23";"1.64";"7.71";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4793656";"";"None";"492.63";"0";"4.52";"492";"CN1CCN(c2nccc3[nH]c(-c4n[nH]c5ccc(-c6cncc(CN7CCCC7)c6)cc45)cc23)CC1";"EC50";"'='";"885.0";"nM";"6.05";"";"";"UO_0000065";"12.29";"0.22";"1.53";"7.57";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4754230";"";"None";"507.65";"1";"4.30";"496";"CN1CCN(c2nccc3[nH]c(-c4n[nH]c5ccc(-c6cncc(CN7CCCCC7)c6)nc45)cc23)CC1";"EC50";"'='";"524.0";"nM";"6.28";"";"";"UO_0000065";"12.37";"0.23";"1.98";"6.76";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4790169";"";"None";"476.54";"1";"6.56";"499";"CCCCC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6ccoc6)cncc5[nH]4)c3c2)c1";"EC50";"'='";"42.0";"nM";"7.38";"";"";"UO_0000065";"15.48";"0.28";"0.82";"6.56";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4763521";"";"None";"577.67";"2";"6.08";"512";"CCCC(=O)Nc1cncc(-c2cc3c(-c4cc5c(-c6cc(F)cc(NCCN(C)C)c6)ccnc5[nH]4)n[nH]c3cn2)c1";"EC50";"'='";"94.0";"nM";"7.03";"";"";"UO_0000065";"12.16";"0.22";"0.95";"5.51";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4744478";"";"None";"612.69";"2";"5.40";"523";"CC(C)CC(=O)Nc1cncc(-c2cnc3[nH]nc(-c4cc5c(-c6cc(F)cc(CNS(C)(=O)=O)c6)cncc5[nH]4)c3c2)c1";"EC50";"'='";"81.0";"nM";"7.09";"";"";"UO_0000065";"11.57";"0.22";"1.69";"4.48";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4748909";"";"None";"467.58";"0";"3.81";"554";"CN1CCC2(CC1)CN(c1cc(C(=O)Nc3cc4cc(-c5cnn(C)c5)ccc4cn3)ccn1)C2";"EC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"16.67";"0.30";"3.99";"9.85";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4743755";"";"None";"441.54";"0";"3.79";"555";"CN1CCC(Nc2cc(C(=O)Nc3cc4cc(-c5cnn(C)c5)ccc4cn3)ccn2)CC1";"EC50";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"17.39";"0.32";"3.89";"8.73";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4745735";"";"None";"383.46";"0";"3.53";"557";"Cn1cc(-c2ccc3cnc(NC(=O)c4ccc5c(c4)CNCC5)cc3c2)cn1";"EC50";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"19.32";"0.35";"3.88";"10.31";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4762392";"";"None";"497.60";"0";"3.31";"568";"CN1CCC2(CC1)CN(c1cc(C(=O)Nc3cc4cc(-c5cnn(C)c5CO)ccc4cn3)ccn1)C2";"EC50";"'='";"44.0";"nM";"7.36";"";"";"UO_0000065";"14.78";"0.27";"4.05";"7.40";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4740518";"";"None";"508.67";"2";"5.47";"572";"Cn1ncc(-c2ccc3cnc(NC(=O)c4cccc(CN5CCCC5)c4)cc3c2)c1CN1CCCCC1";"EC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"15.38";"0.28";"2.35";"11.80";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL4762157";"";"None";"511.63";"1";"4.10";"575";"CC(C)N1CCC(Oc2cc(C(=O)Nc3cc4cc(-c5cnn6c5CCNC6)ccc4cn3)ccn2)CC1";"EC50";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"14.83";"0.27";"3.49";"7.80";"0";"CHEMBL4739819";"Inhibition of recombinant CLK3 (unknown origin) using Ser/Thr 18 peptide as substrate incubated for 1 hr in presence of ATP by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4226";"Dual specificity protein kinase CLK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739717";"38";"Patent Bioactivity Data";"";"2020";"None";"TIME = 1.0 hr";"INHIBITOR"
