"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL4532599";"";"None";"441.49";"0";"1.60";"Q-0851; Example 513";"Cc1c(C(=O)N2CC[C@H](N(C)C(=O)OC(C)(C)C)C2)cnn1-c1nn2cccc2c(=O)[nH]1";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"19.70";"0.37";"7.10";"7.38";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4545677";"";"None";"379.42";"0";"1.53";"Q-0849; Example 511";"Cc1c(C(=O)N2CCC(C(C)C#N)CC2)cnn1-c1nn2cccc2c(=O)[nH]1";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"23.72";"0.44";"7.47";"8.03";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4546206";"";"None";"381.44";"0";"0.83";"Q-0821; Example 486";"Cc1c(C(=O)N2CCN(C3CCC3)CC2)cnn1-c1nn2cccc2c(=O)[nH]1";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"23.59";"0.44";"8.17";"9.83";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4562571";"";"None";"403.39";"0";"0.68";"Q-0812; Example 477";"Cc1c(C(=O)N2CC(N3CCC(F)(F)C3)C2)cnn1-c1nn2cccc2c(=O)[nH]1";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"21.13";"0.40";"7.84";"9.31";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4567673";"";"None";"383.39";"0";"1.50";"Q-0746; Example 236";"CCC1(C#N)CCN(C(=O)c2cnn(-c3nn4cc(F)cc4c(=O)[nH]3)c2)CC1";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"21.90";"0.41";"6.90";"7.49";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4537553";"";"None";"454.53";"0";"1.98";"Q-0745; Example 423";"Cc1c(C(=O)N2C3CCC2CN(C(=O)OC(C)(C)C)C3)cnn1-c1nc2c(c(=O)[nH]1)CCC2";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"18.48";"0.35";"6.42";"7.40";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4573571";"";"None";"492.38";"0";"2.22";"Q-0721; Example 407";"Cc1c(C(=O)N2CCC(C(O)(C(F)(F)F)C(F)(F)F)CC2)cnn1-c1nn2cccc2c(=O)[nH]1";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"18.28";"0.36";"6.78";"8.29";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4531971";"";"None";"422.43";"0";"3.77";"Q-0564; Example 323";"Cc1c(C(=O)N2CCC(C(F)(F)F)CC2)ccnc1-c1nc2ccsc2c(=O)[nH]1";"IC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"15.86";"0.32";"2.93";"8.49";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4541822";"";"None";"396.48";"0";"2.63";"Q-0563; Example 322";"CCC1(C#N)CCN(C(=O)c2cnn(-c3nc4sccc4c(=O)[nH]3)c2C)CC1";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"20.94";"0.40";"5.67";"7.71";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4531714";"";"None";"414.43";"0";"3.52";"Q-0530";"O=C(c1cnc(-c2nc3ccsc3c(=O)[nH]2)s1)N1CCC(C(F)(F)F)CC1";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"18.15";"0.38";"4.00";"9.53";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4586067";"";"None";"428.44";"0";"2.28";"Q-0522; Example 225";"O=c1[nH]c(-c2cc(S(=O)(=O)N3CCC(C(F)(F)F)CC3)ccn2)nc2c1CCC2";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"15.22";"0.31";"4.24";"6.79";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4567319";"";"None";"366.43";"0";"1.52";"Q-0518; Example 129";"Cc1c(C(=O)N2CCC(C)(C#N)CC2)cnn1-c1nc2c(c(=O)[nH]1)CCC2";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"23.26";"0.43";"7.00";"7.92";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4562259";"";"None";"429.52";"0";"3.30";"Q-0513; Example 139";"Cc1c(C(=O)N2C3CCC2CC(c2ccccc2)C3)cnn1-c1nc2c(c(=O)[nH]1)CCC2";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"18.63";"0.34";"4.70";"9.54";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4550362";"";"None";"271.28";"0";"1.11";"Q-0471";"COC(=O)c1ccc(-c2nc3c(c(=O)[nH]2)CCC3)nc1";"IC50";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"26.16";"0.48";"5.99";"8.36";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4543224";"";"None";"479.41";"0";"3.68";"Q-0406; Example 68";"Cc1c(C(=O)N2CC(C(F)(F)F)CC(C(F)(F)F)C2)cnn1-c1nc2ccsc2c(=O)[nH]1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"15.23";"0.31";"3.62";"8.70";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4569741";"";"None";"375.43";"0";"1.95";"Q-0396; Example 155";"Cc1c(C(=O)N2CCc3ccccc3C2)cnn1-c1nc2c(c(=O)[nH]1)CCC2";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"23.17";"0.42";"6.75";"10.37";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4541585";"";"None";"337.38";"0";"1.84";"Q-0318; Example 20";"Cc1cc(=O)[nH]c(-n2ncc(C(=O)N(C)Cc3ccccc3)c2C)n1";"IC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"24.37";"0.45";"6.38";"9.80";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4568924";"";"None";"335.41";"0";"2.13";"Q-0311; Example 46";"Cc1cc(=O)[nH]c(-n2ncc(CN3CCc4ccccc4C3)c2C)n1";"IC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"22.06";"0.40";"5.27";"11.07";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4556941";"";"None";"329.40";"0";"1.57";"Q-0306; Example 209";"Cc1cc(=O)[nH]c(-c2c(C)nn(CCC(=O)N3CCCC3)c2C)n1";"IC50";"'='";"25000.0";"nM";"4.60";"";"";"UO_0000065";"13.97";"0.26";"3.03";"5.49";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4546789";"";"None";"511.52";"1";"0.36";"Q-1824; Example 258";"Cc1c(C(=O)N2CCN(S(=O)(=O)c3ccc(C(=O)O)cc3)CC2)cnn1-c1nn2cccc2c(=O)[nH]1";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"16.66";"0.32";"8.16";"5.23";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4580496";"";"None";"569.95";"1";"2.34";"Q-1840; Example 273";"Cc1c(C(=O)N2CCN(S(=O)(=O)c3ccc(Cl)c(C(F)(F)F)c3)CC2)cnn1-c1nn2cccc2c(=O)[nH]1";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"14.95";"0.31";"6.18";"6.78";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4593479";"";"None";"335.37";"0";"1.73";"Q-0302; Example 16";"Cc1cc(=O)[nH]c(-n2ncc(C(=O)N3Cc4ccccc4C3)c2C)n1";"IC50";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"23.99";"0.44";"6.32";"9.59";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4569164";"";"None";"417.39";"0";"2.79";"Q-0298; Example 36";"Cc1cc(=O)[nH]c(-n2ncc(C(=O)N3CCc4ccc(C(F)(F)F)cc4C3)c2C)n1";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"18.45";"0.35";"4.91";"9.18";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4522453";"";"None";"301.35";"0";"1.24";"Q-0280";"Cc1cc(=O)[nH]c(-n2ncc(C(=O)NC3CCCC3)c2C)n1";"IC50";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"23.96";"0.45";"5.98";"7.79";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4483420";"";"None";"450.47";"0";"1.99";"Q-1081; Example 735";"Cc1c(C(=O)N2CC3CCCC(C2)N3CC(F)(F)F)cnn1-c1nc2c(c(=O)[nH]1)CCC2";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"19.31";"0.37";"6.71";"9.99";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
"CHEMBL4515982";"";"None";"406.49";"0";"2.30";"Q-1087; Example 741";"Cc1c(C(=O)N2CCC(C3(C#N)CCC3)CC2)cnn1-c1nc2c(c(=O)[nH]1)CCC2";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"21.40";"0.40";"6.40";"8.08";"0";"CHEMBL4482726";"Inhibition of terbium-labeled SNAP-tagged human SPR in presence of sulfasalazine-labeled SNAP-tagged EGFP by homogenous TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3988583";"Sepiapterin reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4482318";"38";"Patent Bioactivity Data";"";"2018";"None";"";""
