"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL3701590";"";"None";"394.48";"0";"2.04";"BDBM121874";"CC(C)Nc1nc(-c2cncc(CN3CCOCC3)c2)cc2ncn(C)c(=O)c12";"IC50";"'='";"771.0";"nM";"6.11";"";"250460";"UO_0000065";"15.50";"0.29";"4.07";"7.18";"0";"CHEMBL3705362";"Mobility-Shift kinase assay: Compounds of the examples provided herein were assessed for their ability to inhibit Syk kinase by utilizing Caliper Life Sciences' proprietary LabChip technology. The off-chip incubation mobility-shift kinase assay uses a microfluidic chip to measure the conversion of a fluorescent peptide substrate to a phosphorylated product. The reaction mixture, from a microtiter plate well, is introduced through a capillary sipper onto the chip, where the nonphosphorylated substrate and phosphorylated product are separated by electrophoresis and detected via laser induced fluorescence. The signature of the fluorescence signal over time reveals the extent of the reaction. The phosphorylated product migrates through the chip faster than the non-phosphorylated substrate, and signals from the two forms of the peptide appear as distinct peaks.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2599";"Tyrosine-protein kinase SYK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639055";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3701591";"";"None";"471.58";"0";"2.05";"BDBM121875";"CC(C)Nc1nc(-c2ccc(CN3CCOCC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12";"IC50";"'='";"183.0";"nM";"6.74";"";"250461";"UO_0000065";"14.29";"0.28";"4.69";"6.33";"0";"CHEMBL3705362";"Mobility-Shift kinase assay: Compounds of the examples provided herein were assessed for their ability to inhibit Syk kinase by utilizing Caliper Life Sciences' proprietary LabChip technology. The off-chip incubation mobility-shift kinase assay uses a microfluidic chip to measure the conversion of a fluorescent peptide substrate to a phosphorylated product. The reaction mixture, from a microtiter plate well, is introduced through a capillary sipper onto the chip, where the nonphosphorylated substrate and phosphorylated product are separated by electrophoresis and detected via laser induced fluorescence. The signature of the fluorescence signal over time reveals the extent of the reaction. The phosphorylated product migrates through the chip faster than the non-phosphorylated substrate, and signals from the two forms of the peptide appear as distinct peaks.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2599";"Tyrosine-protein kinase SYK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639055";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3701613";"";"None";"425.49";"0";"2.38";"BDBM121898";"COC(=O)N[C@@H](C)CNc1nc(-c2ccc(C(C)(C)O)cc2)cc2ncn(C)c(=O)c12";"IC50";"'='";"646.0";"nM";"6.19";"";"250483";"UO_0000065";"14.55";"0.27";"3.81";"5.23";"0";"CHEMBL3705362";"Mobility-Shift kinase assay: Compounds of the examples provided herein were assessed for their ability to inhibit Syk kinase by utilizing Caliper Life Sciences' proprietary LabChip technology. The off-chip incubation mobility-shift kinase assay uses a microfluidic chip to measure the conversion of a fluorescent peptide substrate to a phosphorylated product. The reaction mixture, from a microtiter plate well, is introduced through a capillary sipper onto the chip, where the nonphosphorylated substrate and phosphorylated product are separated by electrophoresis and detected via laser induced fluorescence. The signature of the fluorescence signal over time reveals the extent of the reaction. The phosphorylated product migrates through the chip faster than the non-phosphorylated substrate, and signals from the two forms of the peptide appear as distinct peaks.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2599";"Tyrosine-protein kinase SYK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639055";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3701626";"";"None";"394.48";"0";"0.81";"BDBM121911";"Cn1cnc2cc(N3CCN(c4ccccn4)CC3)nc(NCCCN)c2c1=O";"IC50";"'='";"3918.0";"nM";"5.41";"";"250496";"UO_0000065";"13.71";"0.25";"4.60";"5.14";"0";"CHEMBL3705362";"Mobility-Shift kinase assay: Compounds of the examples provided herein were assessed for their ability to inhibit Syk kinase by utilizing Caliper Life Sciences' proprietary LabChip technology. The off-chip incubation mobility-shift kinase assay uses a microfluidic chip to measure the conversion of a fluorescent peptide substrate to a phosphorylated product. The reaction mixture, from a microtiter plate well, is introduced through a capillary sipper onto the chip, where the nonphosphorylated substrate and phosphorylated product are separated by electrophoresis and detected via laser induced fluorescence. The signature of the fluorescence signal over time reveals the extent of the reaction. The phosphorylated product migrates through the chip faster than the non-phosphorylated substrate, and signals from the two forms of the peptide appear as distinct peaks.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2599";"Tyrosine-protein kinase SYK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639055";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3698032";"";"None";"429.50";"0";"1.38";"BDBM121567";"Cn1cnc2cc(-c3ccc(NCCO)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O";"IC50";"'='";"114.0";"nM";"6.94";"";"250153";"UO_0000065";"16.17";"0.32";"5.56";"5.50";"0";"CHEMBL3705362";"Mobility-Shift kinase assay: Compounds of the examples provided herein were assessed for their ability to inhibit Syk kinase by utilizing Caliper Life Sciences' proprietary LabChip technology. The off-chip incubation mobility-shift kinase assay uses a microfluidic chip to measure the conversion of a fluorescent peptide substrate to a phosphorylated product. The reaction mixture, from a microtiter plate well, is introduced through a capillary sipper onto the chip, where the nonphosphorylated substrate and phosphorylated product are separated by electrophoresis and detected via laser induced fluorescence. The signature of the fluorescence signal over time reveals the extent of the reaction. The phosphorylated product migrates through the chip faster than the non-phosphorylated substrate, and signals from the two forms of the peptide appear as distinct peaks.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2599";"Tyrosine-protein kinase SYK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639055";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3698037";"";"None";"500.63";"1";"1.33";"BDBM121572";"CC(C)Nc1nc(-c2ccc(N3CCN(CCO)CC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12";"IC50";"'='";"52.0";"nM";"7.28";"";"250158";"UO_0000065";"14.55";"0.28";"5.95";"6.04";"0";"CHEMBL3705362";"Mobility-Shift kinase assay: Compounds of the examples provided herein were assessed for their ability to inhibit Syk kinase by utilizing Caliper Life Sciences' proprietary LabChip technology. The off-chip incubation mobility-shift kinase assay uses a microfluidic chip to measure the conversion of a fluorescent peptide substrate to a phosphorylated product. The reaction mixture, from a microtiter plate well, is introduced through a capillary sipper onto the chip, where the nonphosphorylated substrate and phosphorylated product are separated by electrophoresis and detected via laser induced fluorescence. The signature of the fluorescence signal over time reveals the extent of the reaction. The phosphorylated product migrates through the chip faster than the non-phosphorylated substrate, and signals from the two forms of the peptide appear as distinct peaks.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2599";"Tyrosine-protein kinase SYK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639055";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3698075";"";"None";"455.54";"0";"1.81";"BDBM121610";"Cn1cnc2cc(-c3ccc(N4CCOCC4)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O";"IC50";"'='";"103.0";"nM";"6.99";"";"250196";"UO_0000065";"15.34";"0.30";"5.18";"6.57";"0";"CHEMBL3705362";"Mobility-Shift kinase assay: Compounds of the examples provided herein were assessed for their ability to inhibit Syk kinase by utilizing Caliper Life Sciences' proprietary LabChip technology. The off-chip incubation mobility-shift kinase assay uses a microfluidic chip to measure the conversion of a fluorescent peptide substrate to a phosphorylated product. The reaction mixture, from a microtiter plate well, is introduced through a capillary sipper onto the chip, where the nonphosphorylated substrate and phosphorylated product are separated by electrophoresis and detected via laser induced fluorescence. The signature of the fluorescence signal over time reveals the extent of the reaction. The phosphorylated product migrates through the chip faster than the non-phosphorylated substrate, and signals from the two forms of the peptide appear as distinct peaks.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2599";"Tyrosine-protein kinase SYK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639055";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3698077";"";"None";"482.61";"0";"2.12";"BDBM121612";"CCN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(NC4CC4)n3)cc2S(C)(=O)=O)CC1";"IC50";"'='";"56.0";"nM";"7.25";"";"250198";"UO_0000065";"15.03";"0.29";"5.13";"7.22";"0";"CHEMBL3705362";"Mobility-Shift kinase assay: Compounds of the examples provided herein were assessed for their ability to inhibit Syk kinase by utilizing Caliper Life Sciences' proprietary LabChip technology. The off-chip incubation mobility-shift kinase assay uses a microfluidic chip to measure the conversion of a fluorescent peptide substrate to a phosphorylated product. The reaction mixture, from a microtiter plate well, is introduced through a capillary sipper onto the chip, where the nonphosphorylated substrate and phosphorylated product are separated by electrophoresis and detected via laser induced fluorescence. The signature of the fluorescence signal over time reveals the extent of the reaction. The phosphorylated product migrates through the chip faster than the non-phosphorylated substrate, and signals from the two forms of the peptide appear as distinct peaks.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2599";"Tyrosine-protein kinase SYK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639055";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3698078";"";"None";"484.63";"0";"2.36";"BDBM121613";"CCN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(NC(C)C)n3)cc2S(C)(=O)=O)CC1";"IC50";"'='";"102.0";"nM";"6.99";"";"250199";"UO_0000065";"14.43";"0.28";"4.63";"6.96";"0";"CHEMBL3705362";"Mobility-Shift kinase assay: Compounds of the examples provided herein were assessed for their ability to inhibit Syk kinase by utilizing Caliper Life Sciences' proprietary LabChip technology. The off-chip incubation mobility-shift kinase assay uses a microfluidic chip to measure the conversion of a fluorescent peptide substrate to a phosphorylated product. The reaction mixture, from a microtiter plate well, is introduced through a capillary sipper onto the chip, where the nonphosphorylated substrate and phosphorylated product are separated by electrophoresis and detected via laser induced fluorescence. The signature of the fluorescence signal over time reveals the extent of the reaction. The phosphorylated product migrates through the chip faster than the non-phosphorylated substrate, and signals from the two forms of the peptide appear as distinct peaks.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2599";"Tyrosine-protein kinase SYK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639055";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3698106";"";"None";"429.50";"0";"1.64";"BDBM121641";"CNc1ccc(-c2cc3ncn(C)c(=O)c3c(N[C@@H]3CCOC3)n2)cc1S(C)(=O)=O";"IC50";"'='";"21.0";"nM";"7.68";"";"250227";"UO_0000065";"17.88";"0.35";"6.04";"6.66";"0";"CHEMBL3705362";"Mobility-Shift kinase assay: Compounds of the examples provided herein were assessed for their ability to inhibit Syk kinase by utilizing Caliper Life Sciences' proprietary LabChip technology. The off-chip incubation mobility-shift kinase assay uses a microfluidic chip to measure the conversion of a fluorescent peptide substrate to a phosphorylated product. The reaction mixture, from a microtiter plate well, is introduced through a capillary sipper onto the chip, where the nonphosphorylated substrate and phosphorylated product are separated by electrophoresis and detected via laser induced fluorescence. The signature of the fluorescence signal over time reveals the extent of the reaction. The phosphorylated product migrates through the chip faster than the non-phosphorylated substrate, and signals from the two forms of the peptide appear as distinct peaks.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2599";"Tyrosine-protein kinase SYK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639055";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3698109";"";"None";"400.46";"0";"1.98";"BDBM121644";"COc1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)cc1S(C)(=O)=O";"IC50";"'='";"181.0";"nM";"6.74";"";"250230";"UO_0000065";"16.84";"0.33";"4.76";"6.53";"0";"CHEMBL3705362";"Mobility-Shift kinase assay: Compounds of the examples provided herein were assessed for their ability to inhibit Syk kinase by utilizing Caliper Life Sciences' proprietary LabChip technology. The off-chip incubation mobility-shift kinase assay uses a microfluidic chip to measure the conversion of a fluorescent peptide substrate to a phosphorylated product. The reaction mixture, from a microtiter plate well, is introduced through a capillary sipper onto the chip, where the nonphosphorylated substrate and phosphorylated product are separated by electrophoresis and detected via laser induced fluorescence. The signature of the fluorescence signal over time reveals the extent of the reaction. The phosphorylated product migrates through the chip faster than the non-phosphorylated substrate, and signals from the two forms of the peptide appear as distinct peaks.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2599";"Tyrosine-protein kinase SYK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639055";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3698128";"";"None";"379.42";"0";"1.53";"BDBM121665";"Cn1cnc2cc(-c3ccc(N4CCCC4=O)cc3)nc(NCCO)c2c1=O";"IC50";"'='";"586.0";"nM";"6.23";"";"250251";"UO_0000065";"16.43";"0.30";"4.70";"6.21";"0";"CHEMBL3705362";"Mobility-Shift kinase assay: Compounds of the examples provided herein were assessed for their ability to inhibit Syk kinase by utilizing Caliper Life Sciences' proprietary LabChip technology. The off-chip incubation mobility-shift kinase assay uses a microfluidic chip to measure the conversion of a fluorescent peptide substrate to a phosphorylated product. The reaction mixture, from a microtiter plate well, is introduced through a capillary sipper onto the chip, where the nonphosphorylated substrate and phosphorylated product are separated by electrophoresis and detected via laser induced fluorescence. The signature of the fluorescence signal over time reveals the extent of the reaction. The phosphorylated product migrates through the chip faster than the non-phosphorylated substrate, and signals from the two forms of the peptide appear as distinct peaks.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2599";"Tyrosine-protein kinase SYK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639055";"37";"BindingDB Database";"";"2014";"None";"";""
