"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL503090";"";"None";"422.39";"0";"4.52";"Table S1, 100";"O=C(Cc1ccc(F)cc1)NC(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1";"IC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"16.47";"0.31";"2.44";"7.24";"0";"CHEMBL1826790";"Inhibition of human c-MET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821609";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";""
"CHEMBL253223";"";"None";"437.41";"0";"4.08";"Table S1, 98";"Cc1ccn2ncnc(Oc3ccc(NC(=O)CC(=O)Nc4ccc(F)cc4)cc3F)c12";"IC50";"'='";"780.0";"nM";"6.11";"";"";"UO_0000065";"13.96";"0.26";"2.03";"6.26";"0";"CHEMBL1826790";"Inhibition of human c-MET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821609";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";""
"CHEMBL500422";"";"None";"499.48";"0";"4.42";"Table S1, 108";"Nc1nccc(Oc2ccc(NC(=O)NC(=O)Cc3ccc(F)cc3)cc2F)c1C#Cc1ccccn1";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"16.62";"0.31";"3.88";"6.96";"0";"CHEMBL1826790";"Inhibition of human c-MET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821609";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";""
"CHEMBL430027";"";"None";"549.58";"1";"3.86";"Table S1, 131";"NCC1CCN(Cc2ccn3ncnc(Oc4ccc(NC(=O)NC(=O)Cc5ccc(F)cc5)cc4F)c23)CC1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"10.92";"0.20";"2.14";"4.73";"0";"CHEMBL1826790";"Inhibition of human c-MET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821609";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";""
"CHEMBL1822363";"";"None";"477.52";"0";"0.70";"Table S1, 158";"O=C(Cc1ccc2c(c1)CCO2)N/N=C1\C(=O)Nc2cc(C(=O)NCCN3CCOCC3)ccc21";"IC50";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"15.96";"0.30";"6.92";"6.28";"0";"CHEMBL1826790";"Inhibition of human c-MET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821609";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";""
"CHEMBL1822364";"";"None";"504.59";"1";"1.00";"Table S1, 159";"CN1CCN(CCCNC(=O)c2ccc3c(c2)NC(=O)/C3=N\NC(=O)Cc2ccc3c(c2)CCO3)CC1";"IC50";"'='";"28.0";"nM";"7.55";"";"";"UO_0000065";"14.97";"0.28";"6.55";"6.55";"0";"CHEMBL1826790";"Inhibition of human c-MET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821609";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";""
"CHEMBL1823126";"";"None";"311.35";"0";"2.98";"Table S3, 15";"Fc1ccc(Cc2nnc3ncc(-c4cccs4)nn23)cc1";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"25.33";"0.49";"4.91";"14.09";"0";"CHEMBL1826790";"Inhibition of human c-MET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821609";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";""
"CHEMBL1822557";"";"None";"388.77";"0";"0.75";"Table S1, 198";"Cn1cc(CC(=O)N/N=C2\C(=O)Nc3ccc(C(=O)O)c(Cl)c32)ccc1=O";"IC50";"'='";"2080.0";"nM";"5.68";"";"";"UO_0000065";"14.62";"0.29";"4.93";"4.38";"0";"CHEMBL1826790";"Inhibition of human c-MET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821609";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";""
"CHEMBL1822560";"";"None";"501.95";"1";"2.12";"Table S1, 201";"CC(C(=O)N/N=C1\C(=O)Nc2ccc(C(=O)NCCN3CCOCC3)c(Cl)c21)c1ccc(F)cc1";"IC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"13.86";"0.27";"4.84";"6.21";"0";"CHEMBL1826790";"Inhibition of human c-MET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821609";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";""
"CHEMBL1822561";"";"None";"526.01";"1";"3.76";"Table S1, 202";"CC(C(=O)N/N=C1\C(=O)Nc2ccc(C(=O)N3CCCC3CN3CCCC3)c(Cl)c21)c1ccc(F)cc1";"IC50";"'='";"430.0";"nM";"6.37";"";"";"UO_0000065";"12.10";"0.23";"2.61";"6.76";"0";"CHEMBL1826790";"Inhibition of human c-MET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821609";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";""
"CHEMBL1822575";"";"None";"313.74";"0";"2.36";"Table S1,216";"O=C(Cc1cccc(Cl)c1)N/N=C1\C(=O)Nc2ccccc21";"IC50";"'='";"5680.0";"nM";"5.25";"";"";"UO_0000065";"16.72";"0.33";"2.89";"7.43";"0";"CHEMBL1826790";"Inhibition of human c-MET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821609";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";""
"CHEMBL1822796";"";"None";"425.45";"0";"2.65";"Table S1,284";"COc1cc2nccc(Oc3ccc(NC(=O)NCC(=O)N(C)C)nc3)c2cc1OC";"IC50";"'='";"9640.0";"nM";"5.02";"";"";"UO_0000065";"11.79";"0.22";"2.37";"4.37";"0";"CHEMBL1826790";"Inhibition of human c-MET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821609";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";""
